Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,23367423,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,1.283838616,0.213973103,5841855.75,11700000.0,23400000,3,23400000,5841855.75,11700000.0,23400000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.213973103,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4008.0,0.0,4008,4008,23400000.0,0.0,23400000,23400000,DDoS
53,23641,1,1,46,357,46,46,46.0,0.0,357,357,357.0,0.0,17046.65623,84.59879024,23641.0,0.0,23641,23641,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.29939512,42.29939512,46,357,149.6666667,179.5559337,32240.33333,0,0,0,0,0,0,0,0,1,224.5,46.0,357.0,20,0,0,0,0,0,0,1,46,1,357,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,632291,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,18398.17426,12.65240214,90327.28571,238669.6108,631579,5,486,243.0,275.7716447,438,48,632245,158061.25,315678.5581,631579,5,0,0,0,0,72,112,4.744650802,7.907751336,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1242996,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,19.30818764,3.218031273,414332.0,717640.6111,1242992,1,1242996,414332.0,717640.6111,1242992,1,0,0.0,0.0,0,0,0,0,0,0,80,0,3.218031273,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,30951,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,375658.2986,290.7822041,3868.875,7959.384514,22218,14,8440,4220.0,5900.098982,8392,48,30897,6179.4,9666.111954,22218,14,0,0,0,0,72,132,96.92740138,193.8548028,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,509715,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,22810.78642,15.69504527,72816.42857,186340.5625,495236,54,14138,7069.0,9760.902007,13971,167,509661,127415.25,245302.7146,495236,89,0,0,0,0,72,112,5.885641976,9.809403294,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,3951948,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.591193002,1.265198834,987987.0,1974622.715,3949921,225,3951948,987987.0,1974622.715,3949921,225,0,0.0,0.0,0,0,0,0,0,0,100,0,1.265198834,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,32172,4,4,196,1132,49,49,49.0,0.0,283,283,283.0,0.0,41278.13005,248.663434,4596.0,11736.61719,31206,3,31963,10654.33333,18408.82648,31911,4,962,320.6666667,549.3490087,955,3,0,0,0,0,80,80,124.331717,124.331717,49,283,153.0,123.3288287,15210.0,0,0,0,0,0,0,0,0,1,172.125,49.0,283.0,80,0,0,0,0,0,0,4,196,4,1132,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8038792,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.985523198,0.4975872,2679597.333,4639467.54,8036793,991,8038792,2679597.333,4639467.54,8036793,991,0,0.0,0.0,0,0,0,0,0,0,80,0,0.4975872,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1999.0,0.0,1999,1999,8036793.0,0.0,8036793,8036793,DDoS
35320,3236299,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,11.12381767,1.853969612,647259.8,1429232.388,3203904,1010,0,0.0,0.0,0,0,3213941,803485.25,1600280.502,3203904,1010,0,0,0,0,20,100,0.308994935,1.544974676,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1617449,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,7188.480131,5.564317638,202181.125,565971.9795,1602842,18,13668,6834.0,9639.279641,13650,18,1617392,323478.4,715209.6224,1602842,79,0,0,0,0,72,132,1.854772546,3.709545092,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,4940900,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.857414641,0.809569107,1646966.667,2850892.007,4938893,4,4940900,1646966.667,2850892.007,4938893,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.809569107,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,60621,2,2,74,138,37,37,37.0,0.0,69,69,69.0,0.0,3497.137955,65.98373501,20207.0,34995.22057,60616,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,64,40,32.9918675,32.9918675,37,69,49.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,64,0,0,0,0,0,0,2,74,2,138,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61037,2,2,58,210,29,29,29.0,0.0,105,105,105.0,0.0,4390.779363,65.53402035,20345.66667,35234.53223,61031,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,32.76701017,32.76701017,29,105,59.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,74.25,29.0,105.0,40,0,0,0,0,0,0,2,58,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,73775,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,157600.8133,108.4378177,10539.28571,19360.90825,49835,16,23642,11821.0,16257.79911,23317,325,73759,18439.75,23709.52508,49835,48,0,0,0,0,72,112,40.66418163,67.77363606,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
52341,9892199,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.245769823,0.707628304,1648699.833,4017200.179,9848722,3,0,0.0,0.0,0,0,9854756,1970951.2,4403808.241,9848722,3,0,0,0,0,20,120,0.101089758,0.606538546,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,43477.0,0.0,43477,43477,9848722.0,0.0,9848722,9848722,BENIGN
80,10116711,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.372312504,0.395385417,3372237.0,5840031.073,10100000,3,10100000,3372237.0,5840031.073,10100000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.395385417,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,987.0,0.0,987,987,10100000.0,0.0,10100000,10100000,DDoS
80,211578,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,54982.08698,42.5375039,26447.25,74330.12902,210404,2,991,495.5,400.9295449,779,212,211524,42304.8,93971.37087,210404,2,0,0,0,0,72,132,14.17916797,28.35833593,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,685944,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,16950.36329,11.66275964,97992.0,252331.6723,670092,36,15266,7633.0,10284.16103,14905,361,685908,171477.0,332485.4464,670092,188,0,0,0,0,72,112,4.373534866,7.289224776,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,4020924,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.460971657,1.243495276,1005231.0,2009120.699,4018912,159,4020924,1005231.0,2009120.699,4018912,159,0,0.0,0.0,0,0,0,0,0,0,100,0,1.243495276,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1031532,3,5,26,11601,20,0,8.666666667,10.26320288,5755,0,2320.2,2411.235202,11271.5844,7.755454993,147361.7143,387916.2819,1027067,41,4165,2082.5,2749.938272,4027,138,1031491,257872.75,512799.7166,1027067,59,0,0,0,0,72,112,2.908295622,4.847159371,0,5755,1291.888889,2096.202068,4394063.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,4633402,5,2,135,52,46,6,27.0,20.1246118,46,6,26.0,28.28427125,40.3591141,1.510768977,772233.6667,1822169.462,4491274,3,4633402,1158350.5,2222923.635,4491274,3,15661,15661.0,0.0,15661,15661,1,0,0,0,100,40,1.079120698,0.431648279,6,46,29.125,19.80935926,392.4107143,0,1,0,0,1,0,0,0,0,33.28571429,27.0,26.0,100,0,0,0,0,0,0,5,135,2,52,256,1013,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1378911,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,8432.01628,6.526889698,172363.875,480245.3961,1360825,43,17568,8784.0,11332.09328,16797,771,1378804,275760.8,606616.1821,1360825,43,0,0,0,0,72,132,2.175629899,4.351259798,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,2107969,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.38536667,1.897561112,702656.3333,1215304.828,2105969,3,2107969,702656.3333,1215304.828,2105969,3,0,0.0,0.0,0,0,0,0,0,0,80,0,1.897561112,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,821894,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,14153.89332,10.95031719,102736.75,290207.2885,820963,14,630,315.0,420.021428,612,18,821847,164369.4,367047.0627,820963,14,0,0,0,0,72,132,3.650105731,7.300211463,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,65778001,17,19,1285,7932,374,0,75.58823529,146.2198938,1955,0,417.4736842,693.2185296,140.1228353,0.54729544,1879371.457,3822256.397,10000000,3,61300000,3833672.5,5003519.508,10100000,180,65700000,3649187.889,4805089.242,10100000,3,0,0,0,0,552,616,0.258445069,0.288850371,0,1955,249.1081081,529.7935019,280681.1547,0,0,0,1,0,0,0,0,1,256.0277778,75.58823529,417.4736842,552,0,0,0,0,0,0,17,1285,19,7932,29200,147,4,32,212500.5,295028.5569,814725,91962,10000000.0,24856.17079,10000000,9959990,BENIGN
80,3709962,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.469068955,1.078178159,1236654.0,2141945.827,3709960,1,3709962,1236654.0,2141945.827,3709960,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.078178159,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,3936909,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.620191373,1.270031896,984227.25,1967809.219,3935941,1,3936909,984227.25,1967809.219,3935941,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.270031896,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6043824,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.970995846,0.661832641,2014608.0,3488568.598,6042860,3,6043824,2014608.0,3488568.598,6042860,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.661832641,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,964.0,0.0,964,964,6042860.0,0.0,6042860,6042860,DDoS
10183,1539,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,7797.270955,1299.545159,1539.0,0.0,1539,1539,1539,1539.0,0.0,1539,1539,0,0.0,0.0,0,0,0,0,0,0,40,0,1299.545159,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,18980,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,9858764,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.434382241,0.405730374,3286254.667,5691064.602,9857730,3,9858764,3286254.667,5691064.602,9857730,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.405730374,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1034.0,0.0,1034,1034,9857730.0,0.0,9857730,9857730,DDoS
80,9828789,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.052258015,0.508709669,2457197.25,4913063.856,9826793,1,9828789,2457197.25,4913063.856,9826793,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.508709669,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1996.0,0.0,1996,1996,9826793.0,0.0,9826793,9826793,DDoS
80,8395783,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.573222414,0.595537069,2098945.75,4195225.527,8391784,954,8395783,2098945.75,4195225.527,8391784,954,0,0.0,0.0,0,0,0,0,0,0,100,0,0.595537069,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3999.0,0.0,3999,3999,8391784.0,0.0,8391784,8391784,DDoS
80,91667219,8,4,56,11601,20,0,7.0,5.656854249,10135,0,2900.25,4871.82583,127.1665065,0.130908302,8333383.545,27000000.0,89600000,93,91700000,13100000.0,33800000.0,89600000,245,17570,5856.666667,6134.605149,12373,193,0,0,0,0,172,92,0.087272201,0.043636101,0,10135,897.1538462,2804.564846,7865583.974,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2032063.0,0.0,2032063,2032063,89600000.0,0.0,89600000,89600000,DDoS
80,82669611,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3022.508098,141.0070745,0.157252464,6889134.25,20800000.0,72500000,5,80800000,11500000.0,27100000.0,72500000,5,1881106,470276.5,934095.5678,1871406,191,0,0,0,0,172,112,0.096770747,0.060481717,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1990.0,0.0,1990,1990,40400000.0,45400000.0,72500000,8278349,DDoS
42661,8010516,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.494092515,0.749015419,1602103.2,3565829.737,7980822,1,0,0.0,0.0,0,0,7983847,1995961.75,3989907.087,7980822,1,0,0,0,0,20,100,0.124835903,0.624179516,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,29694.0,0.0,29694,29694,7980822.0,0.0,7980822,7980822,BENIGN
80,78318003,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,148.918506,0.153221476,7119818.455,20500000.0,68300000,1,78200000,11200000.0,25500000.0,68300000,1,69530,23176.66667,39347.3312,68608,5,0,0,0,0,172,92,0.102147651,0.051073825,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,993.0,0.0,993,993,39100000.0,41300000.0,68300000,9912749,DDoS
27575,6009331,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,232.8046167,0.998447248,1201866.2,2671578.732,5980907,1,0,0.0,0.0,0,0,6001872,1500468.0,2986975.672,5980907,1,1,0,0,0,20,112,0.166407875,0.832039373,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,28424.0,0.0,28424,28424,5980907.0,0.0,5980907,5980907,BENIGN
80,101204177,9,5,62,11607,20,0,6.888888889,5.30199124,7215,0,2321.4,3327.769794,115.3015651,0.138334211,7784936.692,27200000.0,98400000,1,99500000,12400000.0,34700000.0,98400000,1,1699234,424808.5,848853.1074,1698088,5,0,0,0,0,192,112,0.088929136,0.049405075,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1153999.0,0.0,1153999,1153999,98400000.0,0.0,98400000,98400000,DDoS
25788,9605730,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.747763054,0.624627176,1921146.0,4281211.254,9579597,1,0,0.0,0.0,0,0,9586795,2396698.75,4788600.034,9579597,1,0,0,0,0,20,100,0.104104529,0.520522646,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,26133.0,0.0,26133,26133,9579597.0,0.0,9579597,9579597,BENIGN
33212,10309199,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.492026878,0.58200448,2061839.8,4589421.465,10300000,3,0,0.0,0.0,0,0,10300000,2572926.5,5132477.155,10300000,3,0,0,0,0,20,100,0.097000747,0.485003733,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,37568.0,0.0,37568,37568,10300000.0,0.0,10300000,10300000,BENIGN
8080,9699968,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.309279371,4849984.0,947487.7315,5519959,4180009,9699968,4849984.0,947487.7315,5519959,4180009,0,0.0,0.0,0,0,0,0,0,0,92,0,0.309279371,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,92,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,4180009.0,0.0,4180009,4180009,5519959.0,0.0,5519959,5519959,BENIGN
39944,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,180,2,2,92,124,46,46,46.0,0.0,62,62,62.0,0.0,1200000.0,22222.22222,60.0,62.86493458,128,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,11111.11111,11111.11111,46,62,52.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,65.5,46.0,62.0,40,0,0,0,0,0,0,2,92,2,124,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1126399,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,10327.6015,7.990063912,140799.875,397885.8519,1125517,3,684,342.0,456.7909806,665,19,1126329,225265.8,503255.8176,1125517,3,0,0,0,0,72,132,2.663354637,5.326709274,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1507013,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7719.243298,5.972078542,188376.625,532527.5554,1506315,3,585,292.5,395.2726907,572,13,1507006,301401.2,673567.3415,1506315,3,0,0,0,0,72,132,1.990692847,3.981385695,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,116009992,17,15,956,1598,436,0,56.23529412,142.9455882,796,0,106.5333333,279.9269973,22.01534502,0.275838309,3742257.806,4761895.815,10000000,78,116000000,7249127.375,4314022.51,10100000,23657,116000000,8284743.786,3536397.824,10100000,689,0,0,0,0,352,444,0.146539102,0.129299207,0,796,77.39393939,212.8893403,45321.87121,0,0,0,1,0,0,0,0,0,79.8125,56.23529412,106.5333333,352,0,0,0,0,0,0,17,956,15,1598,8192,290,16,20,554524.1818,1747323.985,5822798,23537,9989661.091,34832.57255,10000000,9884641,BENIGN
443,209668,12,7,523,4496,190,0,43.58333333,68.49082,1418,0,642.2857143,694.4054326,23937.84459,90.61945552,11648.22222,18351.8578,43514,7,209668,19060.72727,22136.85936,50890,17,137666,22944.33333,34827.4759,85651,49,0,0,0,0,392,232,57.23334033,33.38611519,0,1418,250.95,491.8165549,241883.5237,0,0,0,1,0,0,0,0,0,264.1578947,43.58333333,642.2857143,392,0,0,0,0,0,0,12,523,7,4496,29200,340,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24382,2,2,86,196,43,43,43.0,0.0,98,98,98.0,0.0,11565.90928,164.0554507,8127.333333,14071.75815,24376,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,40,40,82.02772537,82.02772537,43,98,65.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,81.25,43.0,98.0,40,0,0,0,0,0,0,2,86,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7691308,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,1516.38707,1.820236558,591639.0769,1684718.797,6108651,3,7055220,1007888.571,2276492.586,6108651,55,636906,127381.2,284293.7981,635941,3,0,0,0,0,172,132,1.040135176,0.780101382,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,945702.0,0.0,945702,945702,6108651.0,0.0,6108651,6108651,DDoS
80,606114,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,19182.85999,13.19883718,86587.71429,225443.5915,597809,12,7637,3818.5,5110.260708,7432,205,606102,151525.5,297542.7726,597809,197,0,0,0,0,72,112,4.949563943,8.249273239,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1237850,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9397.746092,6.462818597,176835.7143,467464.2943,1236945,3,656,328.0,397.394011,609,47,1237804,309451.0,618329.4042,1236945,3,0,0,0,0,72,112,2.423556974,4.039261623,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,840398,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,13835.11146,9.519299189,120056.8571,310694.8933,824530,26,15470,7735.0,10869.64544,15421,49,840262,210065.5,409705.4481,824530,181,0,0,0,0,72,112,3.569737196,5.949561993,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
